Security Code,Type,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
540727,BSE,Poojawestern Metaliks Limited,POOJA,Poojawestern Metaliks Ltd,Active,B ,10,INE973X01012,Other Industrial Products,Equity,Industrials,Capital Goods,Industrial Products,Other Industrial Products
540728,BSE,Sayaji Industries Limited,SAYAJIIND,Sayaji Industries Ltd,Active,X ,5,INE327G01032,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products
540729,BSE,Vanta Bioscience Limited,VANTABIO,Vanta Bioscience Ltd,Active,MT,10,INE695X01011,Healthcare Research- Analytics & Technology,Equity,Healthcare,Healthcare,Healthcare Services,"Healthcare Research, Analytics & Technology"
540730,BSE,Mehai Technology  Limited,MEHAI,Mehai Technology Ltd,Active,B ,10,INE062Y01012,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540735,BSE,IRIS Business Services Limited,IRIS,IRIS Business Services Ltd,Active,B ,10,INE864K01010,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
540737,BSE,Shree Ganesh Remedies Limited,SGRL,Shree Ganesh Remedies Ltd,Active,B ,10,INE414Y01015,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
540738,BSE,Shreeji Translogistics Limited,STL,Shreeji Translogistics Ltd,Active,B ,10,INE402Y01010,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider
540743,BSE,Godrej Agrovet Limited,GODREJAGRO,Godrej Agrovet Ltd,Active,A ,10,INE850D01014,Animal Feed,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Animal Feed
540749,BSE,MAS Financial Services Limited,MASFIN,MAS Financial Services Ltd,Active,A ,10,INE348L01012,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
540750,BSE,Indian Energy Exchange Limited,IEX,Indian Energy Exchange Ltd,Active,A ,1,INE022Q01020,Exchange and Data Platform,Equity,Financial Services,Financial Services,Capital Markets,Exchange and Data Platform
540755,BSE,General Insurance Corporation of India,GICRE,General Insurance Corporation of India,Active,A ,5,INE481Y01014,General Insurance,Equity,Financial Services,Financial Services,Insurance,General Insurance
540756,BSE,Kaarya Facilities and Services Limited,KAARYAFSL,Kaarya Facilities and Services Ltd,Active,M ,10,INE282Y01016,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
540757,BSE,SHEETAL COOL PRODUCTS LIMITED,SCPL,Sheetal Cool Products Ltd,Active,M ,10,INE501Y01019,Dairy Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Dairy Products
540762,BSE,Tube Investments of India Ltd,TIINDIA,Tube Investments of India Ltd,Active,A ,1,INE974X01010,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
540767,BSE,NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED,NAM-INDIA,Nippon Life India Asset Management Ltd,Active,A ,10,INE298J01013,Asset Management Company,Equity,Financial Services,Financial Services,Capital Markets,Asset Management Company
540768,BSE,Mahindra Logistics Limited,MAHLOG,Mahindra Logistics Ltd,Active,A ,10,INE766P01016,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider
540769,BSE,The New India Assurance Company Limited,NIACL,The New India Assurance Company Ltd,Active,A ,5,INE470Y01017,General Insurance,Equity,Financial Services,Financial Services,Insurance,General Insurance
540774,BSE,IFGL Refractories Limited,IFGLEXPOR,IFGL Refractories Ltd,Active,B ,10,INE133Y01011,Refractories,Equity,Industrials,Capital Goods,Industrial Products,Refractories
540775,BSE,Khadim India Limited,KHADIM,Khadim India Ltd,Active,B ,10,INE834I01025,Footwear,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Footwear
540776,BSE,5paisa Capital Limited,5PAISA,5paisa Capital Ltd,Active,B ,10,INE618L01018,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
540777,BSE,HDFC LIFE INSURANCE COMPANY LIMITED,HDFCLIFE,HDFC Life Insurance Company Ltd,Active,A ,10,INE795G01014,Life Insurance,Equity,Financial Services,Financial Services,Insurance,Life Insurance
540778,BSE,Nippon India Mutual Fund,NIVBDDP,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B DR DVP 06JN21,Active,B ,10,INF204KB12Y3, ,Equity,-,-,-,-
540779,BSE,Nippon India Mutual Fund,NIVBDGP,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B DR GWTH 06JN21,Active,B ,10,INF204KB11Y5, ,Equity,-,-,-,-
540780,BSE,Nippon India Mutual Fund,NIVBDP,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B RG DVP 06JN21,Active,B ,10,INF204KB10Y7, ,Equity,-,-,-,-
540781,BSE,Nippon India Mutual Fund,NIVBGP,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B RG GWTH 06JN21,Active,B ,10,INF204KB19X0, ,Equity,-,-,-,-
540782,BSE,Sanghvi Brands Limited,SBRANDS,Sanghvi Brands Ltd,Active,M ,10,INE204Y01010,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts
540786,BSE,SHARIKA ENTERPRISES LIMITED,SHARIKA,Sharika Enterprises Ltd,Active,B ,5,INE669Y01022,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540787,BSE,ICICI Prudential Mutual Fund,ICICIB22,BHARAT 22 ETF - ICICI Prudential AMC,Active,A ,10,INF109KB15Y7, ,Equity,-,-,-,-
540788,BSE,Aspira Pathlab & Diagnostics Limited,ASPIRA,Aspira Pathlab & Diagnostics Ltd,Active,X ,10,INE500C01017,Healthcare Service Provider,Equity,Healthcare,Healthcare,Healthcare Services,Healthcare Service Provider
540789,BSE,Diligent Media Corporation Limited,DNAMEDIA,Diligent Media Corporation Ltd,Active,B ,1,INE016M01021,Print Media,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Print Media
540795,BSE,Dynamic Cables Limited,DYNAMIC,Dynamic Cables Ltd,Active,B ,10,INE600Y01019,Cables - Electricals,Equity,Industrials,Capital Goods,Industrial Products,Cables - Electricals
540796,BSE,Ratnabhumi Developers Limited,RATNABHUMI,Ratnabhumi Developers Ltd,Active,T ,10,INE821Y01011,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
540797,BSE,Shalby Limited,SHALBY,Shalby Ltd,Active,B ,10,INE597J01018,Hospital,Equity,Healthcare,Healthcare,Healthcare Services,Hospital
540798,BSE,Future Supply Chain Solutions Limited,FSC,Future Supply Chain Solutions Ltd,Active,B ,10,INE935Q01015,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider
540809,BSE,MRC AGROTECH LIMITED,MRCAGRO,MRC Agrotech Ltd,Active,M ,10,INE333Y01017,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540811,BSE,Diggi Multitrade Limited,DML,Diggi Multitrade Ltd,Active,M ,10,INE158R01012,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540821,BSE,SADHNA BROADCAST LTD,SADHNA,Sadhna Broadcast Ltd,Active,X ,1,INE994R01028,TV Broadcasting & Software Production,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production
540823,BSE,Vitesse Agro Limited,VITESSE,Vitesse Agro Ltd,Active,XT,10,INE550U01014,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540824,BSE,Astron Paper & Board Mill Limited,ASTRON,Astron Paper & Board Mill Ltd,Active,B ,10,INE646X01014,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products
540829,BSE,Chandrima Mercantiles limited ,CHANDRIMA,Chandrima Mercantiles Ltd,Active,X ,10,INE371F01016,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540843,BSE,Rithwik Facility Management Services Limited,RITHWIKFMS,Rithwik Facility Management Services Ltd,Active,M ,10,INE819Y01015,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
540874,BSE,7SEAS ENTERTAINMENT LIMITED,7SEASL,7Seas Entertainment Ltd,Active,XT,10,INE454F01010,Digital Entertainment,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Digital Entertainment
540879,BSE,Apollo Micro Systems Limited,APOLLO,Apollo Micro Systems Ltd,Active,B ,10,INE713T01010,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
540900,BSE,Newgen Software Technologies Limited,NEWGEN,Newgen Software Technologies Ltd,Active,A ,10,INE619B01017,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
540901,BSE,Praxis Home Retail Limited ,PRAXIS,Praxis Home Retail Ltd,Active,B ,5,INE546Y01022,Speciality Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Speciality Retail
540902,BSE,Amber Enterprises India Limited,AMBER,Amber Enterprises India Ltd,Active,A ,10,INE371P01015,Air Conditioner,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Air Conditioner
540904,BSE,TIRUPATI FOAM LIMITED,TIRUFOAM,Tirupati Foam Ltd,Active,X ,10,INE115G01015,Furniture- Home Furnishing- Flooring,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Furniture, Home Furnishing, Flooring"
540914,BSE,SRU Steels Limited,SRUSTEELS,SRU Steels Ltd,Active,XT,10,INE425C01017,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540923,BSE,Ashoka Metcast Limited,AML,Ashoka Metcast Ltd,Active,M ,10,INE760Y01011,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
540935,BSE,Galaxy Surfactants Limited,GALAXYSURF,Galaxy Surfactants Ltd,Active,A ,10,INE600K01018,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
540936,BSE,Gautam Gems Limited,GGL,Gautam Gems Ltd,Active,T ,10,INE063Z01017,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
540937,BSE,MEDICO REMEDIES LIMITED,MEDICO,Medico Remedies Ltd,Active,T ,10,INE630Y01016,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
540938,BSE,Gujarat Hy-Spin Limited,GUJHYSPIN,Gujarat Hy-Spin Ltd,Active,M ,10,INE578V01013,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
540952,BSE,LORENZINI APPARELS LIMITED,LAL,Lorenzini Apparels Ltd,Active,M ,10,INE740X01015,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels
540953,BSE,Kenvi Jewels Limited,KENVI,Kenvi Jewels Ltd,Active,T ,10,INE923Y01015,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
540954,BSE,The Indian Wood Products Co. Ltd.,IWP,The Indian Wood Products Company Ltd,Active,X ,2,INE586E01020,Forest Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Forest Products
540955,BSE,Tasty Dairy Specialities Limited,TDSL,Tasty Dairy Specialities Ltd,Active,B ,10,INE773Y01014,Dairy Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Dairy Products
540956,BSE,Bhatia Communications & Retail (India) Limited,BHATIA,Bhatia Communications & Retail (India) Ltd,Active,T ,1,INE341Z01025,Speciality Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Speciality Retail
540961,BSE,Shiva Mills Limited,SHIVAMILLS,Shiva Mills Ltd,Active,B ,10,INE644Y01017,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
540975,BSE,Aster DM Healthcare Limited,ASTERDM,Aster DM Healthcare Ltd,Active,A ,10,INE914M01019,Hospital,Equity,Healthcare,Healthcare,Healthcare Services,Hospital
540980,BSE,The Yamuna Syndicate Ltd ,YSL,The Yamuna Syndicate Ltd,Active,X ,100,INE868X01014,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540981,BSE,Kotak Mahindra Mutual Fund,KTINDF4RG,Kotak India Growth Fund   Series 4 - Regular Plan Growth Option,Active,B ,10,INF174KA1GD3, ,Equity,-,-,-,-
540982,BSE,Kotak Mahindra Mutual Fund,KTINDF4RD,Kotak India Growth Fund   Series 4 - Regular Plan Dividend Option,Active,B ,10,INF174KA1GE1, ,Equity,-,-,-,-
540983,BSE,Kotak Mahindra Mutual Fund,KTINDF4DG,KOTAK INDIA GROWTH FUND SERIES 4 DIRECT PLAN DIVIDEND OPTION,Active,B ,10,INF174KA1GG6, ,Equity,-,-,-,-
540984,BSE,Kotak Mahindra Mutual Fund,KTINDF4DD,Kotak India Growth Fund   Series 4 - Direct Plan Growth Option,Active,B ,10,INF174KA1GF8, ,Equity,-,-,-,-
541005,BSE,KANCO TEA & INDUSTRIES LIMITED,KANCOTEA,Kanco Tea & Industries Ltd,Active,X ,10,INE398L01017,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee
541006,BSE,Angel Fibers Limited,ANGEL,Angel Fibers Ltd,Active,M ,10,INE339Z01011,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
541019,BSE,H.G. Infra Engineering Limited,HGINFRA,H.G. Infra Engineering Ltd,Active,A ,10,INE926X01010,Engineering- Designing & Construction,Equity,Industrials,Construction,Construction,"Engineering, Designing & Construction"
541083,BSE,Inflame Appliances Limited,INFLAME,Inflame Appliances Ltd,Active,M ,10,INE464Z01017,Houseware,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Houseware
541096,BSE,Bharat Parenterals Limited,BPLPHARMA,Bharat Parenterals Ltd,Active,XT,10,INE365Y01019,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
541112,BSE,Shreeshay Engineers Limited,SHREESHAY,Shreeshay Engineers Ltd,Active,M ,10,INE452Z01012,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
541133,BSE,APEX CAPITAL AND FINANCE LIMITED,ACFL,Apex Capital And Finance Ltd,Active,XT,10,INE758W01019,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
541143,BSE,Bharat Dynamics Limited,BDL,Bharat Dynamics Ltd,Active,A ,10,INE171Z01018,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
541144,BSE,Active Clothing Co  Limited,ACTIVE,Active Clothing Co Ltd,Active,T ,10,INE380Z01015,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels
541151,BSE,Ridings Consulting Engineers India Limited,RIDINGS,Ridings Consulting Engineers India Ltd,Active,M ,10,INE314Z01014,Consulting Services,Equity,Services,Services,Commercial Services & Supplies,Consulting Services
541152,BSE,GOYAL ALUMINIUMS LIMITED,GOYALALUM,Goyal Aluminiums Ltd,Active,M ,10,INE705X01018,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
541153,BSE,Bandhan Bank Limited,BANDHANBNK,Bandhan Bank Ltd,Active,A ,10,INE545U01014,Private Sector Bank,Equity,Financial Services,Financial Services,Banks,Private Sector Bank
541154,BSE,Hindustan Aeronautics Limited,HAL,Hindustan Aeronautics Ltd,Active,A ,10,INE066F01012,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
541161,BSE,KBC GLOBAL LIMITED,KBCGLOBAL,KBC Global Ltd,Active,T ,1,INE278R01034,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
541163,BSE,Sandhar Technologies Limited,SANDHAR,Sandhar Technologies Ltd,Active,B ,10,INE278H01035,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
541167,BSE,YASHO INDUSTRIES LIMITED,YASHO,Yasho Industries Ltd,Active,B ,10,INE616Z01012,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
541178,BSE,Benara Bearings and Pistons Limited,BENARA,Benara Bearings and Pistons Ltd,Active,M ,10,INE495Z01011,Industrial Equipments,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Equipments
541179,BSE,ICICI Securities Limited,ISEC,ICICI Securities Ltd,Active,A ,5,INE763G01038,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
541195,BSE,Mishra Dhatu Nigam Limited,MIDHANI,Mishra Dhatu Nigam Ltd,Active,A ,10,INE099Z01011,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
541196,BSE,Lex Nimble Solutions Limited,LEX,Lex Nimble Solutions Ltd,Active,M ,10,INE860Y01019,Consulting Services,Equity,Services,Services,Commercial Services & Supplies,Consulting Services
541206,BSE,Orissa Bengal Carrier Limited,OBCL,Orissa Bengal Carrier Ltd,Active,B ,10,INE426Z01016,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider
541228,BSE,Taylormade Renewables Limited,TRL,Taylormade Renewables Ltd,Active,M ,10,INE459Z01017,Industrial Machinery,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Machinery
541233,BSE,Lemon Tree Hotels Limited,LEMONTREE,Lemon Tree Hotels Ltd,Active,A ,10,INE970X01018,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts
541269,BSE,Chemfab Alkalis Ltd,CHEMFABALKA,Chemfab Alkalis Ltd,Active,B ,10,INE783X01023,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
